Year,Month,Period,Data Value,Status,Units,Subject,Group,Series
2005,Mar,2005.03,2.566218,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
2005,Jun,2005.06,3.10427,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
2005,Sep,2005.09,2.668118,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
2005,Dec,2005.12,4.049592,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
2005,Mar,2005.03,7.807357,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2005,Jun,2005.06,11.229974,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2005,Sep,2005.09,9.83279,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2005,Dec,2005.12,14.265043,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2005,Mar,2005.03,2.379584,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2005,Jun,2005.06,2.590039,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2005,Sep,2005.09,2.175674,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2005,Dec,2005.12,3.446655,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2005,Mar,2005.03,10.18694,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2005,Jun,2005.06,13.820014,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2005,Sep,2005.09,12.008464,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2005,Dec,2005.12,17.711699,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2005,Mar,2005.03,16.436857,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2005,Jun,2005.06,19.544294,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2005,Sep,2005.09,21.000718,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2005,Dec,2005.12,26.450524,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2005,Mar,2005.03,0.16044,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2005,Jun,2005.06,0.228624,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2005,Sep,2005.09,0.225269,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2005,Dec,2005.12,0.249472,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2005,Mar,2005.03,1.226937,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2005,Jun,2005.06,1.218255,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2005,Sep,2005.09,1.143617,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2005,Dec,2005.12,1.286595,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2005,Mar,2005.03,0.027266,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2005,Jun,2005.06,0.016818,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2005,Sep,2005.09,0.015044,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2005,Dec,2005.12,0.017091,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2005,Mar,2005.03,17.663794,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2005,Jun,2005.06,20.762549,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2005,Sep,2005.09,22.144336,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2005,Dec,2005.12,27.737119,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2005,Mar,2005.03,0.187706,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2005,Jun,2005.06,0.245443,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2005,Sep,2005.09,0.240313,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2005,Dec,2005.12,0.266564,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2005,Mar,2005.03,17.8515,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2005,Jun,2005.06,21.007992,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2005,Sep,2005.09,22.384648,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2005,Dec,2005.12,28.003683,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2005,Mar,2005.03,2.063361241,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2005,Jun,2005.06,2.209129776,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2005,Sep,2005.09,2.151511599,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2005,Dec,2005.12,2.889778502,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2005,Mar,2005.03,2.189156191,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2005,Jun,2005.06,2.344497971,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2005,Sep,2005.09,2.283970206,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2005,Dec,2005.12,3.068138194,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2005,Mar,2005.03,2.277749214,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2005,Jun,2005.06,2.439160873,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2005,Sep,2005.09,2.376190331,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2005,Dec,2005.12,3.191962863,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2005,Mar,2005.03,1.617025325,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2005,Jun,2005.06,1.732703347,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2005,Sep,2005.09,1.689133312,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2005,Dec,2005.12,2.271350805,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2005,Mar,2005.03,0.997837511,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2005,Jun,2005.06,0.943850903,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2005,Sep,2005.09,0.920460279,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2005,Dec,2005.12,1.232856705,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2005,Mar,2005.03,1.00E-06,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2005,Jun,2005.06,0.000094,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2005,Sep,2005.09,7.00E-06,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2005,Dec,2005.12,2.00E-06,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2005,Mar,2005.03,0.018777,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2005,Jun,2005.06,0.015118,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2005,Sep,2005.09,0.013184,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2005,Dec,2005.12,0.022976,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2005,Mar,2005.03,2.192359,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2005,Jun,2005.06,1.982332,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2005,Sep,2005.09,1.946964,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2005,Dec,2005.12,2.650729,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2005,Mar,2005.03,0.73566,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2005,Jun,2005.06,0.76401,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2005,Sep,2005.09,0.786262,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2005,Dec,2005.12,0.910815,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2005,Mar,2005.03,0.275345,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2005,Jun,2005.06,0.296051,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2005,Sep,2005.09,0.245263,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2005,Dec,2005.12,0.440263,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2005,Mar,2005.03,3.222142,REVISED,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2005,Jun,2005.06,3.057605,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2005,Sep,2005.09,2.99168,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2005,Dec,2005.12,4.024784,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2005,Mar,2005.03,1.058669667,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2005,Jun,2005.06,1.001688807,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2005,Sep,2005.09,0.977130352,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2005,Dec,2005.12,1.308957981,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2005,Mar,2005.03,1.101520238,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2005,Jun,2005.06,1.042128494,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2005,Sep,2005.09,1.016592759,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2005,Dec,2005.12,1.36179462,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2005,Mar,2005.03,0.464475,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2005,Jun,2005.06,0.683016,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2005,Sep,2005.09,0.608247,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2005,Dec,2005.12,0.862497,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2005,Mar,2005.03,0.999425,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2005,Jun,2005.06,1.087817,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2005,Sep,2005.09,0.913783,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
